review,rating
"""I have multi Blood Clots in both Lungs. I&#039;ve been on Warfarin 5mg since Mar 2012, prior to that I had a blood clot in one lung back in 2007 following surgery. My experience has been devastating like a walking Time Boom. I&#039;m Alive thanks to my Doctors and my meds. My INR ranges 2.0 / 3.2 I now get my Pro-Time check once monthly. However I&#039;ll be on warfarin for the rest of my Life. Just  have to be extra careful on any other meds my Doctor puts me on.""",1
"""OMG- the taste! I think if someone were to work on the formula and make it taste like, oh I don&#039;t know, maybe a pina coloda, that person would be rich.  But what can I say, hold your nose, drink it down and have a lemon wedge ready. 
I drank my first cocktail at 6:00pm, after a liquid only diet all day.  It didn&#039;t take long to work and it wasn&#039;t bad at all. My colonoscopy was scheduled for 8:00 the following morning.  Went to bed around 10:00 &amp; woke up at 3:00am to take the 2nd dose.  (Yuck).  I would have to say that the Suprep did what it was supposed to. 
The procedure itself is a piece of cake. One minute I was looking at the colorful smock the nurse had on.  Then she was gone. And I was in a different room. All done!""",1
"""Made me jittery and could not sleep. Lost weight but side effects were very bad. Doctor switched me to Belviq. See what happens. No insurance coverage yet. Still fighting for it with them.""",0
"""I&#039;ve only had one dose of Lupron; before going on it I did my research. One side effect is HORRIBLE insomnia (which I have). I know not every single change in my body can be blamed on the Lupron. I have Endometriosis and the Lupron basically puts you in a state of menopause. Headaches, insomnia, sweats, mood swings were very bad the first couple of weeks; now my stomach hurts! So I think I can pick and choose what the medicine is responsible for and the state of chemical menopause is doing to me.""",1
"""During a migraine attack, I took a Dramamine to help me sleep (as, yes, it packs a wallop in the drowsy department). It did make me a little drowsy, but what was more interesting is that my migraine went from a &quot;10&quot; to a &quot;4&quot; on the pain scale. Now when I start to get migraine symptoms, I take an Excedrin and a Dramamine. The combination works tremendously for me.""",1
"""This medication works well for improved sleep but experience bitter taste and blurred vision the following day. Have taken this medication for approximately for 5 months.""",1
"""I had unprotected sex March 20th &amp; March 21th went to go buy plan b but they had ran out so bought opcicon one-step took it and had all the side effects. At the end of March had a second period I had it the 12th &amp; last week of the month (I can&#039;t remember what day ) and no period all month of April.  I have been cramping and warm body throwing up and tender boobs. I&#039;m scared I could be pregnant - I have not taken a test yet but will soon and I&#039;ll let y&#039;all know if the pill worked!!!""",0
"""I&#039;m glad to hear after I have tried all other medicines others like me find Fioricet to be the most effective. I have taken as needed for about 17 yrs .. just relief from my headaches.""",1
"""I have been taking opiates for about 2-3 years and was taking about 20-30 tablets a day. I just started taking Suboxone today. I have to take two 8mg pills a day at first them go down I guess. Im really excited about this pill and can&#039;t believe I feel this good. No withdrawl symptoms. I have energy and am able to actually do stuff without taking so many pills. """,1
"""I&#039;ve been on this birth control pill since August 2014 and I will be stopping March 2016. I wanted to give it a fair shot to help my acne but I&#039;m now making a change to ortho tri-cylen. It didn&#039;t help my face, in fact, I think I just had a horrible breakout when I first started taking this pill and it went away but just last month I was terrorized by a wave of cystic acne on my cheeks so it&#039;s time to move on to something else. Although it didn&#039;t help my face, it essentially cleared my BACK. Unfortunately I do have hyper pigmentation from all the acne that was once there but that&#039;s better than having red/yellow, bumpy crocodile skin on my back. I am 115lbs right now and went up to 129lbs when I first started taking the pill.""",0
"""I love this pill. Only been on it for 2 months and lost 3 pounds, my period is lighter and no cramps, only problem the pill is mad expensive with insurance and coupons brings it to $50. Without coupon and without insurance its $110. I wish they could drop the price.""",1
"""Today is my 2nd day taking this pill.  I have had dry mouth and was unable to sleep throughout the whole night last night.  I do not feel energy at all, in fact, since I didn&#039;t sleep, I didn&#039;t even want to get out of bed today.  I&#039;ve had a bad headache today, and feel a bit nauseated too.  I&#039;m going to keep trying it, but just wanted to go over some side effects after my 1st day on it.  I hope to lose weight though""",0
